x,y,z,cu,value,UPL,angulo
24748.0,25424.0,3984.0,0.324,-44236.8,1.0,36
24764.0,25424.0,3984.0,0.28,-44236.8,1.0,36
24780.0,25424.0,3984.0,0.314,-44236.8,1.0,36
24796.0,25424.0,3984.0,0.281,-44236.8,1.0,36
24812.0,25424.0,3984.0,0.293,-44236.8,1.0,36
24828.0,25424.0,3984.0,0.294,-44236.8,1.0,36
24844.0,25424.0,3984.0,0.32299999999999995,-44236.8,1.0,36
24860.0,25424.0,3984.0,0.313,-44236.8,1.0,36
24876.0,25424.0,3984.0,0.12,-44236.8,0.0,36
24892.0,25424.0,3984.0,0.127,-44236.8,0.0,36
24908.0,25424.0,3984.0,0.24,-44236.8,0.0,36
24924.0,25424.0,3984.0,0.279,-44236.8,0.0,36
24940.0,25424.0,3984.0,0.234,-44236.8,0.0,36
24956.0,25424.0,3984.0,0.245,-44236.8,0.0,36
24972.0,25424.0,3984.0,0.202,-44236.8,0.0,36
24988.0,25424.0,3984.0,0.23,-44236.8,0.0,36
24300.0,25440.0,3984.0,0.187,-44236.8,0.0,45
24316.0,25440.0,3984.0,0.15,-44236.8,0.0,45
24332.0,25440.0,3984.0,0.117,-44236.8,0.0,45
24348.0,25440.0,3984.0,0.152,-44236.8,0.0,45
24364.0,25440.0,3984.0,0.229,-44236.8,0.0,45
24380.0,25440.0,3984.0,0.344,-44236.8,0.0,45
24396.0,25440.0,3984.0,0.353,-44236.8,0.0,45
24412.0,25440.0,3984.0,0.234,-44236.8,0.0,45
24428.0,25440.0,3984.0,0.259,-44236.8,0.0,45
24444.0,25440.0,3984.0,0.331,-44236.8,1.0,45
24460.0,25440.0,3984.0,0.389,-44236.8,1.0,45
24476.0,25440.0,3984.0,0.464,-44236.8,1.0,45
24492.0,25440.0,3984.0,0.6579999999999999,35707.46,1.0,45
24508.0,25440.0,3984.0,0.677,41209.267,1.0,45
24524.0,25440.0,3984.0,0.7120000000000001,51344.174000000006,1.0,45
24540.0,25440.0,3984.0,0.7440000000000001,60610.376,1.0,45
24556.0,25440.0,3984.0,0.76,65243.476,1.0,45
24572.0,25440.0,3984.0,0.954,121419.82,1.0,45
24588.0,25440.0,3984.0,1.082,158484.625,1.0,45
24604.0,25440.0,3984.0,0.7979999999999999,76247.09,1.0,45
24620.0,25440.0,3984.0,0.63,27599.534,1.0,45
24636.0,25440.0,3984.0,0.595,17464.627,1.0,45
24652.0,25440.0,3984.0,0.679,41788.405,1.0,36
24668.0,25440.0,3984.0,0.745,60899.944,1.0,36
24684.0,25440.0,3984.0,1.33,230297.683,1.0,36
24700.0,25440.0,3984.0,1.3030000000000002,222479.326,1.0,36
24716.0,25440.0,3984.0,0.768,67560.026,1.0,36
24732.0,25440.0,3984.0,0.5529999999999999,5302.738,1.0,36
24748.0,25440.0,3984.0,0.35100000000000003,-44236.8,1.0,36
24764.0,25440.0,3984.0,0.31,-44236.8,1.0,36
24780.0,25440.0,3984.0,0.307,-44236.8,1.0,36
24796.0,25440.0,3984.0,0.293,-44236.8,1.0,36
24812.0,25440.0,3984.0,0.376,-44236.8,1.0,36
24828.0,25440.0,3984.0,0.402,-44236.8,1.0,36
24844.0,25440.0,3984.0,0.338,-44236.8,1.0,36
24860.0,25440.0,3984.0,0.34600000000000003,-44236.8,0.0,36
24876.0,25440.0,3984.0,0.203,-44236.8,0.0,36
24892.0,25440.0,3984.0,0.139,-44236.8,0.0,36
24908.0,25440.0,3984.0,0.174,-44236.8,0.0,36
24924.0,25440.0,3984.0,0.17600000000000002,-44236.8,0.0,36
24940.0,25440.0,3984.0,0.243,-44236.8,0.0,36
24956.0,25440.0,3984.0,0.311,-44236.8,0.0,36
24972.0,25440.0,3984.0,0.218,-44236.8,0.0,36
24988.0,25440.0,3984.0,0.218,-44236.8,0.0,36
24300.0,25456.0,3984.0,0.303,-44236.8,0.0,45
24316.0,25456.0,3984.0,0.2,-44236.8,0.0,45
24332.0,25456.0,3984.0,0.184,-44236.8,0.0,45
24348.0,25456.0,3984.0,0.226,-44236.8,0.0,45
24364.0,25456.0,3984.0,0.226,-44236.8,0.0,45
24380.0,25456.0,3984.0,0.241,-44236.8,0.0,45
24396.0,25456.0,3984.0,0.269,-44236.8,0.0,45
24412.0,25456.0,3984.0,0.201,-44236.8,0.0,45
24428.0,25456.0,3984.0,0.224,-44236.8,1.0,45
24444.0,25456.0,3984.0,0.32299999999999995,-44236.8,1.0,45
24460.0,25456.0,3984.0,0.402,-44236.8,1.0,45
24476.0,25456.0,3984.0,0.476,-44236.8,1.0,45
24492.0,25456.0,3984.0,0.62,24703.846,1.0,45
24508.0,25456.0,3984.0,0.7,47869.349,1.0,45
24524.0,25456.0,3984.0,0.9,105783.106,1.0,45
24540.0,25456.0,3984.0,0.987,130975.59,1.0,45
24556.0,25456.0,3984.0,1.0759999999999998,156747.212,1.0,45
24572.0,25456.0,3984.0,0.991,132133.865,1.0,45
24588.0,25456.0,3984.0,0.93,114470.169,1.0,45
24604.0,25456.0,3984.0,0.868,96516.905,1.0,45
24620.0,25456.0,3984.0,0.738,58872.963,1.0,45
24636.0,25456.0,3984.0,0.6459999999999999,32232.635,1.0,45
24652.0,25456.0,3984.0,0.716,52502.45,1.0,36
24668.0,25456.0,3984.0,0.952,120840.683,1.0,36
24684.0,25456.0,3984.0,1.21,195549.429,1.0,36
24700.0,25456.0,3984.0,0.956,121998.958,1.0,36
24716.0,25456.0,3984.0,0.596,17754.195,1.0,36
24732.0,25456.0,3984.0,0.496,-44236.8,1.0,36
24748.0,25456.0,3984.0,0.535,90.5,1.0,36
24764.0,25456.0,3984.0,0.406,-44236.8,1.0,36
24780.0,25456.0,3984.0,0.317,-44236.8,1.0,36
24796.0,25456.0,3984.0,0.247,-44236.8,1.0,36
24812.0,25456.0,3984.0,0.238,-44236.8,1.0,36
24828.0,25456.0,3984.0,0.297,-44236.8,1.0,36
24844.0,25456.0,3984.0,0.306,-44236.8,0.0,36
24860.0,25456.0,3984.0,0.32,-44236.8,0.0,36
24876.0,25456.0,3984.0,0.203,-44236.8,0.0,36
24892.0,25456.0,3984.0,0.188,-44236.8,0.0,36
24908.0,25456.0,3984.0,0.13,-44236.8,0.0,36
24924.0,25456.0,3984.0,0.109,-44236.8,0.0,36
24940.0,25456.0,3984.0,0.185,-44236.8,0.0,36
24956.0,25456.0,3984.0,0.306,-44236.8,0.0,36
24972.0,25456.0,3984.0,0.202,-44236.8,0.0,36
24988.0,25456.0,3984.0,0.193,-44236.8,0.0,36
24300.0,25472.0,3984.0,0.226,-44236.8,0.0,45
24316.0,25472.0,3984.0,0.168,-44236.8,0.0,45
24332.0,25472.0,3984.0,0.189,-44236.8,0.0,45
24348.0,25472.0,3984.0,0.238,-44236.8,0.0,45
24364.0,25472.0,3984.0,0.228,-44236.8,0.0,45
24380.0,25472.0,3984.0,0.222,-44236.8,0.0,45
24396.0,25472.0,3984.0,0.226,-44236.8,0.0,45
24412.0,25472.0,3984.0,0.187,-44236.8,0.0,45
24428.0,25472.0,3984.0,0.248,-44236.8,1.0,45
24444.0,25472.0,3984.0,0.28800000000000003,-44236.8,1.0,45
24460.0,25472.0,3984.0,0.325,-44236.8,1.0,45
24476.0,25472.0,3984.0,0.441,-44236.8,1.0,45
24492.0,25472.0,3984.0,0.5589999999999999,7040.15,1.0,45
24508.0,25472.0,3984.0,0.7829999999999999,71903.558,1.0,45
24524.0,25472.0,3984.0,1.115,168040.395,1.0,45
24540.0,25472.0,3984.0,1.26,210027.868,1.0,45
24556.0,25472.0,3984.0,1.287,217846.226,1.0,45
24572.0,25472.0,3984.0,1.166,182808.403,1.0,45
24588.0,25472.0,3984.0,1.025,141979.204,1.0,45
24604.0,25472.0,3984.0,1.075,156457.643,1.0,45
24620.0,25472.0,3984.0,0.866,95937.767,1.0,45
24636.0,25472.0,3984.0,0.981,129238.177,1.0,45
24652.0,25472.0,3984.0,0.94,117365.857,1.0,36
24668.0,25472.0,3984.0,1.103,164565.56900000002,1.0,36
24684.0,25472.0,3984.0,1.0590000000000002,151824.543,1.0,36
24700.0,25472.0,3984.0,0.8079999999999999,79142.77799999999,1.0,36
24716.0,25472.0,3984.0,0.5579999999999999,6750.5819999999985,1.0,36
24732.0,25472.0,3984.0,0.556,6171.444,1.0,36
24748.0,25472.0,3984.0,0.552,5013.169,1.0,36
24764.0,25472.0,3984.0,0.526,-44236.8,1.0,36
24780.0,25472.0,3984.0,0.312,-44236.8,1.0,36
24796.0,25472.0,3984.0,0.201,-44236.8,1.0,36
24812.0,25472.0,3984.0,0.151,-44236.8,1.0,36
24828.0,25472.0,3984.0,0.241,-44236.8,0.0,36
24844.0,25472.0,3984.0,0.22,-44236.8,0.0,36
24860.0,25472.0,3984.0,0.233,-44236.8,0.0,36
24876.0,25472.0,3984.0,0.209,-44236.8,0.0,36
24892.0,25472.0,3984.0,0.14800000000000002,-44236.8,0.0,36
24908.0,25472.0,3984.0,0.099,-44236.8,0.0,36
24924.0,25472.0,3984.0,0.146,-44236.8,0.0,36
24940.0,25472.0,3984.0,0.183,-44236.8,0.0,36
24956.0,25472.0,3984.0,0.223,-44236.8,0.0,36
24972.0,25472.0,3984.0,0.15,-44236.8,0.0,36
24988.0,25472.0,3984.0,0.152,-44236.8,0.0,36
24300.0,25488.0,3984.0,0.19,-44236.8,0.0,45
24316.0,25488.0,3984.0,0.129,-44236.8,0.0,45
24332.0,25488.0,3984.0,0.188,-44236.8,0.0,45
24348.0,25488.0,3984.0,0.22,-44236.8,0.0,45
24364.0,25488.0,3984.0,0.26,-44236.8,0.0,45
24380.0,25488.0,3984.0,0.204,-44236.8,0.0,45
24396.0,25488.0,3984.0,0.234,-44236.8,0.0,45
24412.0,25488.0,3984.0,0.229,-44236.8,0.0,45
24428.0,25488.0,3984.0,0.245,-44236.8,0.0,45
24444.0,25488.0,3984.0,0.261,-44236.8,1.0,45
24460.0,25488.0,3984.0,0.282,-44236.8,1.0,45
24476.0,25488.0,3984.0,0.451,-44236.8,1.0,45
24492.0,25488.0,3984.0,0.61,21808.158,1.0,45
24508.0,25488.0,3984.0,1.006,136477.397,1.0,45
24524.0,25488.0,3984.0,1.3,221610.62,1.0,45
24540.0,25488.0,3984.0,1.253,208000.887,1.0,45
24556.0,25488.0,3984.0,1.234,202499.08,1.0,45
24572.0,25488.0,3984.0,1.18,186862.366,1.0,45
24588.0,25488.0,3984.0,1.208,194970.292,1.0,45
24604.0,25488.0,3984.0,1.351,236378.628,1.0,45
24620.0,25488.0,3984.0,1.3530000000000002,236957.765,1.0,45
24636.0,25488.0,3984.0,1.381,245065.691,1.0,45
24652.0,25488.0,3984.0,1.244,205394.768,1.0,36
24668.0,25488.0,3984.0,1.18,186862.366,1.0,36
24684.0,25488.0,3984.0,0.953,121130.252,1.0,36
24700.0,25488.0,3984.0,0.691,45263.23,1.0,36
24716.0,25488.0,3984.0,0.598,18333.333,1.0,36
24732.0,25488.0,3984.0,0.58,13121.095,1.0,36
24748.0,25488.0,3984.0,0.469,-44236.8,1.0,36
24764.0,25488.0,3984.0,0.446,-44236.8,1.0,36
24780.0,25488.0,3984.0,0.313,-44236.8,1.0,36
24796.0,25488.0,3984.0,0.26,-44236.8,1.0,36
24812.0,25488.0,3984.0,0.27,-44236.8,0.0,36
24828.0,25488.0,3984.0,0.33,-44236.8,0.0,36
24844.0,25488.0,3984.0,0.253,-44236.8,0.0,36
24860.0,25488.0,3984.0,0.17600000000000002,-44236.8,0.0,36
24876.0,25488.0,3984.0,0.195,-44236.8,0.0,36
24892.0,25488.0,3984.0,0.136,-44236.8,0.0,36
24908.0,25488.0,3984.0,0.103,-44236.8,0.0,36
24924.0,25488.0,3984.0,0.16399999999999998,-44236.8,0.0,36
24940.0,25488.0,3984.0,0.24,-44236.8,0.0,36
24956.0,25488.0,3984.0,0.253,-44236.8,0.0,36
24972.0,25488.0,3984.0,0.098,-44236.8,0.0,36
24988.0,25488.0,3984.0,0.078,-44236.8,0.0,36
24300.0,25504.0,3984.0,0.303,-44236.8,0.0,45
24316.0,25504.0,3984.0,0.21,-44236.8,0.0,45
24332.0,25504.0,3984.0,0.195,-44236.8,0.0,45
24348.0,25504.0,3984.0,0.214,-44236.8,0.0,45
24364.0,25504.0,3984.0,0.263,-44236.8,0.0,45
24380.0,25504.0,3984.0,0.17800000000000002,-44236.8,0.0,45
24396.0,25504.0,3984.0,0.179,-44236.8,0.0,45
24412.0,25504.0,3984.0,0.213,-44236.8,0.0,45
24428.0,25504.0,3984.0,0.191,-44236.8,0.0,45
24444.0,25504.0,3984.0,0.189,-44236.8,1.0,45
24460.0,25504.0,3984.0,0.297,-44236.8,1.0,45
24476.0,25504.0,3984.0,0.49,-44236.8,1.0,45
24492.0,25504.0,3984.0,0.5760000000000001,11962.82,1.0,45
24508.0,25504.0,3984.0,0.93,114470.169,1.0,45
24524.0,25504.0,3984.0,1.133,173252.633,1.0,45
24540.0,25504.0,3984.0,1.134,173542.201,1.0,45
24556.0,25504.0,3984.0,1.171,184256.247,1.0,45
24572.0,25504.0,3984.0,0.968,125473.783,1.0,45
24588.0,25504.0,3984.0,0.955,121709.389,1.0,45
24604.0,25504.0,3984.0,1.288,218135.794,1.0,45
24620.0,25504.0,3984.0,1.724,344387.784,1.0,45
24636.0,25504.0,3984.0,1.389,247382.242,1.0,45
24652.0,25504.0,3984.0,1.026,142268.77300000002,1.0,36
24668.0,25504.0,3984.0,0.904,106941.381,1.0,36
24684.0,25504.0,3984.0,0.81,79721.915,1.0,36
24700.0,25504.0,3984.0,0.765,66691.32,1.0,36
24716.0,25504.0,3984.0,0.7609999999999999,65533.045,1.0,36
24732.0,25504.0,3984.0,0.475,-44236.8,1.0,36
24748.0,25504.0,3984.0,0.348,-44236.8,1.0,36
24764.0,25504.0,3984.0,0.333,-44236.8,1.0,36
24780.0,25504.0,3984.0,0.326,-44236.8,1.0,36
24796.0,25504.0,3984.0,0.337,-44236.8,0.0,36
24812.0,25504.0,3984.0,0.363,-44236.8,0.0,36
24828.0,25504.0,3984.0,0.331,-44236.8,0.0,36
24844.0,25504.0,3984.0,0.248,-44236.8,0.0,36
24860.0,25504.0,3984.0,0.191,-44236.8,0.0,36
24876.0,25504.0,3984.0,0.202,-44236.8,0.0,36
24892.0,25504.0,3984.0,0.222,-44236.8,0.0,36
24908.0,25504.0,3984.0,0.303,-44236.8,0.0,36
24924.0,25504.0,3984.0,0.251,-44236.8,0.0,36
24940.0,25504.0,3984.0,0.292,-44236.8,0.0,36
24956.0,25504.0,3984.0,0.269,-44236.8,0.0,36
24972.0,25504.0,3984.0,0.122,-44236.8,0.0,36
24988.0,25504.0,3984.0,0.103,-44236.8,0.0,36
24300.0,25520.0,3984.0,0.426,-44236.8,0.0,45
24316.0,25520.0,3984.0,0.366,-44236.8,0.0,45
24332.0,25520.0,3984.0,0.221,-44236.8,0.0,45
24348.0,25520.0,3984.0,0.185,-44236.8,0.0,45
24364.0,25520.0,3984.0,0.23,-44236.8,0.0,45
24380.0,25520.0,3984.0,0.193,-44236.8,0.0,45
24396.0,25520.0,3984.0,0.136,-44236.8,0.0,45
24412.0,25520.0,3984.0,0.109,-44236.8,0.0,45
24428.0,25520.0,3984.0,0.133,-44236.8,0.0,45
24444.0,25520.0,3984.0,0.16699999999999998,-44236.8,0.0,45
24460.0,25520.0,3984.0,0.309,-44236.8,1.0,45
24476.0,25520.0,3984.0,0.441,-44236.8,1.0,45
24492.0,25520.0,3984.0,0.441,-44236.8,1.0,45
24508.0,25520.0,3984.0,0.732,57135.55,1.0,45
24524.0,25520.0,3984.0,1.105,165144.707,1.0,45
24540.0,25520.0,3984.0,1.058,151534.97400000002,1.0,45
24556.0,25520.0,3984.0,0.945,118813.701,1.0,45
24572.0,25520.0,3984.0,0.825,84065.44699999999,1.0,45
24588.0,25520.0,3984.0,0.86,94200.355,1.0,45
24604.0,25520.0,3984.0,1.091,161090.744,1.0,45
24620.0,25520.0,3984.0,1.289,218425.363,1.0,45
24636.0,25520.0,3984.0,0.899,105493.537,1.0,45
24652.0,25520.0,3984.0,0.8490000000000001,91015.098,1.0,36
24668.0,25520.0,3984.0,0.7020000000000001,48448.487,1.0,36
24684.0,25520.0,3984.0,0.767,67270.458,1.0,36
24700.0,25520.0,3984.0,0.888,102308.281,1.0,36
24716.0,25520.0,3984.0,0.72,53660.725,1.0,36
24732.0,25520.0,3984.0,0.435,-44236.8,1.0,36
24748.0,25520.0,3984.0,0.386,-44236.8,1.0,36
24764.0,25520.0,3984.0,0.35100000000000003,-44236.8,1.0,36
24780.0,25520.0,3984.0,0.262,-44236.8,0.0,36
24796.0,25520.0,3984.0,0.307,-44236.8,0.0,36
24812.0,25520.0,3984.0,0.329,-44236.8,0.0,36
24828.0,25520.0,3984.0,0.27,-44236.8,0.0,36
24844.0,25520.0,3984.0,0.165,-44236.8,0.0,36
24860.0,25520.0,3984.0,0.145,-44236.8,0.0,36
24876.0,25520.0,3984.0,0.196,-44236.8,0.0,36
24892.0,25520.0,3984.0,0.235,-44236.8,0.0,36
24908.0,25520.0,3984.0,0.378,-44236.8,0.0,36
24924.0,25520.0,3984.0,0.31,-44236.8,0.0,36
24940.0,25520.0,3984.0,0.29100000000000004,-44236.8,0.0,36
24956.0,25520.0,3984.0,0.303,-44236.8,0.0,36
24972.0,25520.0,3984.0,0.16,-44236.8,0.0,36
24988.0,25520.0,3984.0,0.145,-44236.8,0.0,36
24300.0,25536.0,3984.0,0.514,-44236.8,0.0,45
24316.0,25536.0,3984.0,0.484,-44236.8,0.0,45
24332.0,25536.0,3984.0,0.313,-44236.8,0.0,45
24348.0,25536.0,3984.0,0.214,-44236.8,0.0,45
24364.0,25536.0,3984.0,0.156,-44236.8,0.0,45
24380.0,25536.0,3984.0,0.145,-44236.8,0.0,45
24396.0,25536.0,3984.0,0.151,-44236.8,0.0,45
24412.0,25536.0,3984.0,0.125,-44236.8,0.0,45
24428.0,25536.0,3984.0,0.12,-44236.8,0.0,45
24444.0,25536.0,3984.0,0.196,-44236.8,0.0,45
24460.0,25536.0,3984.0,0.379,-44236.8,0.0,45
24476.0,25536.0,3984.0,0.414,-44236.8,1.0,45
24492.0,25536.0,3984.0,0.455,-44236.8,1.0,45
24508.0,25536.0,3984.0,0.696,46711.074,1.0,45
24524.0,25536.0,3984.0,0.934,115628.445,1.0,45
24540.0,25536.0,3984.0,0.905,107230.95,1.0,45
24556.0,25536.0,3984.0,0.872,97675.18,1.0,45
24572.0,25536.0,3984.0,0.946,119103.27,1.0,45
24588.0,25536.0,3984.0,0.994,133002.572,1.0,45
24604.0,25536.0,3984.0,1.016,139373.085,1.0,45
24620.0,25536.0,3984.0,0.94,117365.857,1.0,45
24636.0,25536.0,3984.0,0.8420000000000001,88988.116,1.0,45
24652.0,25536.0,3984.0,0.742,60031.238,1.0,36
24668.0,25536.0,3984.0,0.5479999999999999,3854.894,1.0,36
24684.0,25536.0,3984.0,0.626,26441.259,1.0,36
24700.0,25536.0,3984.0,0.757,64374.77,1.0,36
24716.0,25536.0,3984.0,0.725,55108.569,1.0,36
24732.0,25536.0,3984.0,0.5760000000000001,11962.82,1.0,36
24748.0,25536.0,3984.0,0.481,-44236.8,1.0,36
24764.0,25536.0,3984.0,0.297,-44236.8,0.0,36
24780.0,25536.0,3984.0,0.256,-44236.8,0.0,36
24796.0,25536.0,3984.0,0.284,-44236.8,0.0,36
24812.0,25536.0,3984.0,0.293,-44236.8,0.0,36
24828.0,25536.0,3984.0,0.237,-44236.8,0.0,36
24844.0,25536.0,3984.0,0.187,-44236.8,0.0,36
24860.0,25536.0,3984.0,0.127,-44236.8,0.0,36
24876.0,25536.0,3984.0,0.085,-44236.8,0.0,36
24892.0,25536.0,3984.0,0.181,-44236.8,0.0,36
24908.0,25536.0,3984.0,0.252,-44236.8,0.0,36
24924.0,25536.0,3984.0,0.214,-44236.8,0.0,36
24940.0,25536.0,3984.0,0.244,-44236.8,0.0,36
24956.0,25536.0,3984.0,0.302,-44236.8,0.0,36
24972.0,25536.0,3984.0,0.238,-44236.8,0.0,36
24988.0,25536.0,3984.0,0.237,-44236.8,0.0,36
24300.0,25552.0,3984.0,0.624,25862.121,0.0,45
24316.0,25552.0,3984.0,0.5820000000000001,13700.233,0.0,45
24332.0,25552.0,3984.0,0.4970000000000001,-44236.8,0.0,45
24348.0,25552.0,3984.0,0.384,-44236.8,0.0,45
24364.0,25552.0,3984.0,0.26,-44236.8,0.0,45
24380.0,25552.0,3984.0,0.131,-44236.8,0.0,45
24396.0,25552.0,3984.0,0.14,-44236.8,0.0,45
24412.0,25552.0,3984.0,0.129,-44236.8,0.0,45
24428.0,25552.0,3984.0,0.108,-44236.8,0.0,45
24444.0,25552.0,3984.0,0.247,-44236.8,0.0,45
24460.0,25552.0,3984.0,0.414,-44236.8,0.0,45
24476.0,25552.0,3984.0,0.442,-44236.8,0.0,45
24492.0,25552.0,3984.0,0.511,-44236.8,1.0,45
24508.0,25552.0,3984.0,0.7140000000000001,51923.31200000001,1.0,45
24524.0,25552.0,3984.0,0.8140000000000001,80880.19,1.0,45
24540.0,25552.0,3984.0,0.7440000000000001,60610.376,1.0,45
24556.0,25552.0,3984.0,0.664,37444.873,1.0,45
24572.0,25552.0,3984.0,0.708,50185.89900000001,1.0,45
24588.0,25552.0,3984.0,0.86,94200.355,1.0,45
24604.0,25552.0,3984.0,0.87,97096.042,1.0,45
24620.0,25552.0,3984.0,0.809,79432.34700000001,1.0,45
24636.0,25552.0,3984.0,0.81,79721.915,1.0,45
24652.0,25552.0,3984.0,0.7090000000000001,50475.468,1.0,36
24668.0,25552.0,3984.0,0.564,8487.994,1.0,36
24684.0,25552.0,3984.0,0.491,-44236.8,1.0,36
24700.0,25552.0,3984.0,0.496,-44236.8,1.0,36
24716.0,25552.0,3984.0,0.446,-44236.8,1.0,36
24732.0,25552.0,3984.0,0.38,-44236.8,1.0,36
24748.0,25552.0,3984.0,0.317,-44236.8,0.0,36
24764.0,25552.0,3984.0,0.279,-44236.8,0.0,36
24780.0,25552.0,3984.0,0.273,-44236.8,0.0,36
24796.0,25552.0,3984.0,0.368,-44236.8,0.0,36
24812.0,25552.0,3984.0,0.364,-44236.8,0.0,36
24828.0,25552.0,3984.0,0.278,-44236.8,0.0,36
24844.0,25552.0,3984.0,0.165,-44236.8,0.0,36
24860.0,25552.0,3984.0,0.059,-44236.8,0.0,36
24876.0,25552.0,3984.0,0.011,-44236.8,0.0,36
24892.0,25552.0,3984.0,0.107,-44236.8,0.0,36
24908.0,25552.0,3984.0,0.181,-44236.8,0.0,36
24924.0,25552.0,3984.0,0.131,-44236.8,0.0,36
24940.0,25552.0,3984.0,0.173,-44236.8,0.0,36
24956.0,25552.0,3984.0,0.246,-44236.8,0.0,36
24972.0,25552.0,3984.0,0.215,-44236.8,0.0,36
24988.0,25552.0,3984.0,0.274,-44236.8,0.0,36
24300.0,25568.0,3984.0,0.693,45842.368,0.0,45
24316.0,25568.0,3984.0,0.674,40340.561,1.0,45
24332.0,25568.0,3984.0,0.56,7329.719,0.0,45
24348.0,25568.0,3984.0,0.464,-44236.8,0.0,45
24364.0,25568.0,3984.0,0.308,-44236.8,0.0,45
24380.0,25568.0,3984.0,0.131,-44236.8,0.0,45
24396.0,25568.0,3984.0,0.109,-44236.8,0.0,45
24412.0,25568.0,3984.0,0.105,-44236.8,0.0,45
24428.0,25568.0,3984.0,0.136,-44236.8,0.0,45
24444.0,25568.0,3984.0,0.233,-44236.8,0.0,45
24460.0,25568.0,3984.0,0.293,-44236.8,0.0,45
24476.0,25568.0,3984.0,0.359,-44236.8,0.0,45
24492.0,25568.0,3984.0,0.537,669.637,0.0,45
24508.0,25568.0,3984.0,0.5770000000000001,12252.389,1.0,45
24524.0,25568.0,3984.0,0.63,27599.534,1.0,45
24540.0,25568.0,3984.0,0.5329999999999999,-44236.8,1.0,45
24556.0,25568.0,3984.0,0.483,-44236.8,1.0,45
24572.0,25568.0,3984.0,0.488,-44236.8,1.0,45
24588.0,25568.0,3984.0,0.649,33101.341,1.0,45
24604.0,25568.0,3984.0,0.82,82617.603,1.0,45
24620.0,25568.0,3984.0,0.763,66112.182,1.0,45
24636.0,25568.0,3984.0,0.7020000000000001,48448.487,1.0,45
24652.0,25568.0,3984.0,0.7390000000000001,59162.532,1.0,36
24668.0,25568.0,3984.0,0.6409999999999999,30784.791,1.0,36
24684.0,25568.0,3984.0,0.534,-44236.8,1.0,36
24700.0,25568.0,3984.0,0.454,-44236.8,1.0,36
24716.0,25568.0,3984.0,0.317,-44236.8,1.0,36
24732.0,25568.0,3984.0,0.229,-44236.8,0.0,36
24748.0,25568.0,3984.0,0.279,-44236.8,0.0,36
24764.0,25568.0,3984.0,0.312,-44236.8,0.0,36
24780.0,25568.0,3984.0,0.275,-44236.8,0.0,36
24796.0,25568.0,3984.0,0.391,-44236.8,0.0,36
24812.0,25568.0,3984.0,0.453,-44236.8,0.0,36
24828.0,25568.0,3984.0,0.38,-44236.8,0.0,36
24844.0,25568.0,3984.0,0.201,-44236.8,0.0,36
24860.0,25568.0,3984.0,0.064,-44236.8,0.0,36
24876.0,25568.0,3984.0,0.034,-44236.8,0.0,36
24892.0,25568.0,3984.0,0.061,-44236.8,0.0,36
24908.0,25568.0,3984.0,0.118,-44236.8,0.0,36
24924.0,25568.0,3984.0,0.092,-44236.8,0.0,36
24940.0,25568.0,3984.0,0.13699999999999998,-44236.8,0.0,36
24956.0,25568.0,3984.0,0.151,-44236.8,0.0,36
24972.0,25568.0,3984.0,0.084,-44236.8,0.0,36
24988.0,25568.0,3984.0,0.17800000000000002,-44236.8,0.0,36
24300.0,25584.0,3984.0,0.614,22966.434,0.0,45
24316.0,25584.0,3984.0,0.5920000000000001,16595.92,0.0,45
24332.0,25584.0,3984.0,0.502,-44236.8,0.0,45
24348.0,25584.0,3984.0,0.416,-44236.8,0.0,45
24364.0,25584.0,3984.0,0.297,-44236.8,0.0,45
24380.0,25584.0,3984.0,0.155,-44236.8,0.0,45
24396.0,25584.0,3984.0,0.162,-44236.8,0.0,45
24412.0,25584.0,3984.0,0.175,-44236.8,0.0,45
24428.0,25584.0,3984.0,0.168,-44236.8,0.0,45
24444.0,25584.0,3984.0,0.223,-44236.8,0.0,45
24460.0,25584.0,3984.0,0.338,-44236.8,0.0,45
24476.0,25584.0,3984.0,0.412,-44236.8,0.0,45
24492.0,25584.0,3984.0,0.57,10225.407,0.0,45
24508.0,25584.0,3984.0,0.546,3275.756,1.0,45
24524.0,25584.0,3984.0,0.426,-44236.8,1.0,45
24540.0,25584.0,3984.0,0.334,-44236.8,1.0,45
24556.0,25584.0,3984.0,0.389,-44236.8,1.0,45
24572.0,25584.0,3984.0,0.479,-44236.8,1.0,45
24588.0,25584.0,3984.0,0.515,-44236.8,1.0,45
24604.0,25584.0,3984.0,0.605,20360.315,1.0,45
24620.0,25584.0,3984.0,0.575,11673.251,1.0,45
24636.0,25584.0,3984.0,0.563,8198.426,1.0,45
24652.0,25584.0,3984.0,0.529,-44236.8,1.0,36
24668.0,25584.0,3984.0,0.48,-44236.8,1.0,36
24684.0,25584.0,3984.0,0.506,-44236.8,1.0,36
24700.0,25584.0,3984.0,0.332,-44236.8,1.0,36
24716.0,25584.0,3984.0,0.243,-44236.8,0.0,36
24732.0,25584.0,3984.0,0.257,-44236.8,0.0,36
24748.0,25584.0,3984.0,0.266,-44236.8,0.0,36
24764.0,25584.0,3984.0,0.321,-44236.8,0.0,36
24780.0,25584.0,3984.0,0.252,-44236.8,0.0,36
24796.0,25584.0,3984.0,0.282,-44236.8,0.0,36
24812.0,25584.0,3984.0,0.375,-44236.8,0.0,36
24828.0,25584.0,3984.0,0.39,-44236.8,0.0,36
